batch_id,timestamp,machine_id,temperature_C,pressure_bar,raw_material_kg,batch_size_kg,reaction_rate_constant,reaction_time_min,machine_runtime_min,downtime_min,cycle_time_min,conversion_percent,production_kg,defective_kg,good_production_kg,yield_percent,energy_kWh,energy_cost,total_cost,cost_per_good_kg,throughput_kg_hr,maintenance_event
771,2025-03-06 04:00:00,M02,71.64,3.943,1080.6,1060.59,0.00411,136.3,157.34,6.71,164.05,55.0,583.32,9.97,573.36,53.06,783.11,101.8,2774.82,4.84,209.7,No
772,2025-03-06 06:00:00,M03,77.7,3.774,1144.97,1115.14,0.005041,99.89,116.41,7.27,123.69,55.0,613.33,10.33,603.0,52.67,639.76,83.17,2808.05,4.657,292.52,No
773,2025-03-06 08:00:00,M03,75.38,4.7,1021.84,1007.1,0.004808,121.56,143.19,4.77,147.96,55.0,553.91,8.99,544.91,53.33,744.98,96.85,2442.77,4.483,220.97,No
774,2025-03-06 10:00:00,M05,74.51,3.852,1157.88,1115.34,0.00453,81.61,96.66,8.12,104.78,55.0,613.44,7.87,605.57,52.3,509.5,66.23,2907.52,4.801,346.76,No
775,2025-03-06 12:00:00,M01,69.79,4.187,1095.2,1090.9,0.003881,150.54,167.29,11.43,178.71,55.0,599.99,9.04,590.95,53.96,847.74,110.21,2723.77,4.609,198.4,No
776,2025-03-06 14:00:00,M05,78.68,3.55,994.59,976.2,0.005172,93.71,104.24,18.93,123.17,55.0,536.91,10.87,526.04,52.89,601.02,78.13,2523.32,4.797,256.25,No
777,2025-03-06 16:00:00,M03,88.0,4.214,849.94,832.32,0.007204,71.68,88.31,26.24,114.55,55.0,457.77,19.05,438.73,51.62,523.46,68.05,2174.85,4.957,229.8,No
778,2025-03-06 18:00:00,M01,75.8,3.68,1007.7,990.92,0.004708,110.07,123.58,8.99,132.57,55.0,545.01,9.86,535.14,53.11,688.68,89.53,2724.47,5.091,242.2,No
779,2025-03-06 20:00:00,M04,72.55,3.669,1140.26,1120.87,0.004202,151.9,172.11,7.17,179.29,55.0,616.48,8.64,607.83,53.31,867.59,112.79,2651.2,4.362,203.42,No
780,2025-03-06 22:00:00,M05,64.86,4.151,930.23,929.01,0.003243,186.62,206.66,2.04,208.7,55.0,510.95,8.76,502.19,53.99,958.99,124.67,2405.47,4.79,144.37,No
781,2025-03-07 00:00:00,M02,68.49,4.676,1007.42,979.06,0.003769,147.13,170.0,49.33,219.33,55.0,538.49,10.18,528.31,52.44,818.93,106.46,2649.63,5.015,144.53,No
782,2025-03-07 02:00:00,M05,70.82,4.398,1014.87,994.99,0.004057,126.43,151.08,20.47,171.55,55.0,547.25,12.79,534.45,52.66,730.93,95.02,2468.28,4.618,186.93,No
783,2025-03-07 04:00:00,M03,69.06,4.429,1084.79,1065.7,0.003813,164.21,181.56,11.53,193.09,55.0,586.14,14.84,571.29,52.66,909.35,118.22,2792.95,4.889,177.52,No
784,2025-03-07 06:00:00,M03,71.91,4.142,965.1,938.28,0.004178,168.17,183.22,2.74,185.96,55.0,516.06,9.63,506.43,52.47,959.21,124.7,2390.21,4.72,163.4,No
785,2025-03-07 08:00:00,M05,81.78,4.049,921.76,909.69,0.005842,96.7,116.57,1.51,118.08,55.0,500.33,13.82,486.51,52.78,643.6,83.67,2344.05,4.818,247.2,No
786,2025-03-07 10:00:00,M02,78.86,4.556,1051.3,1026.4,0.00539,82.77,99.22,2.13,101.35,55.0,564.52,9.54,554.98,52.79,538.32,69.98,2606.82,4.697,328.54,No
787,2025-03-07 12:00:00,M05,71.13,3.947,933.1,903.37,0.004036,127.31,142.89,7.44,150.33,55.0,496.86,9.82,487.04,52.2,744.16,96.74,2449.89,5.03,194.38,No
788,2025-03-07 14:00:00,M02,65.35,4.575,834.8,827.55,0.003351,181.82,199.75,6.9,206.65,55.0,455.15,8.43,446.72,53.51,949.77,123.47,2254.64,5.047,129.7,No
789,2025-03-07 16:00:00,M04,79.36,4.756,1165.63,1169.79,0.005519,96.66,112.31,6.98,119.29,55.0,643.39,16.14,627.25,53.81,634.65,82.5,2806.9,4.475,315.49,No
790,2025-03-07 18:00:00,M03,71.73,3.821,1083.43,1067.81,0.004105,122.31,148.55,5.73,154.28,55.0,587.3,9.47,577.83,53.33,713.34,92.73,2737.86,4.738,224.72,No
791,2025-03-07 20:00:00,M01,62.5,3.887,1169.5,1150.51,0.002944,169.42,186.36,21.83,208.19,55.0,632.78,12.72,620.06,53.02,849.75,110.47,3015.06,4.862,178.7,No
792,2025-03-07 22:00:00,M02,75.92,3.954,1078.66,1060.87,0.004773,120.24,138.11,3.47,141.59,55.0,583.48,8.05,575.42,53.35,739.62,96.15,2636.2,4.581,243.85,No
793,2025-03-08 00:00:00,M02,77.64,3.54,1061.23,1038.74,0.00499,90.39,111.63,4.67,116.3,55.0,571.31,11.95,559.36,52.71,574.9,74.74,2727.43,4.876,288.57,No
794,2025-03-08 02:00:00,M01,58.66,3.989,1033.26,1032.27,0.002556,220.83,247.59,4.21,251.8,55.0,567.75,8.94,558.81,54.08,1036.23,134.71,2770.84,4.958,133.15,No
795,2025-03-08 04:00:00,M01,67.46,4.786,983.26,969.62,0.003645,157.39,174.49,6.91,181.4,55.0,533.29,9.24,524.05,53.3,845.09,109.86,2413.7,4.606,173.33,No
796,2025-03-08 06:00:00,M02,71.39,3.729,1046.09,1003.05,0.004043,131.83,142.34,2.21,144.55,55.0,551.68,7.98,543.7,51.97,751.56,97.7,2646.43,4.867,225.68,No
797,2025-03-08 08:00:00,M01,76.04,4.796,950.21,949.63,0.004936,98.9,116.59,15.9,132.5,55.0,522.29,9.87,512.42,53.93,641.11,83.34,2331.87,4.551,232.04,No
798,2025-03-08 10:00:00,M01,69.16,4.005,903.77,900.56,0.003771,170.76,181.94,5.68,187.62,55.0,495.31,10.55,484.76,53.64,938.63,122.02,2238.05,4.617,155.02,No
799,2025-03-08 12:00:00,M04,67.42,5.151,970.1,962.55,0.003685,126.52,142.45,11.86,154.32,55.0,529.4,12.02,517.38,53.33,689.4,89.62,2434.91,4.706,201.16,No
800,2025-03-08 14:00:00,M04,76.0,3.893,1116.23,1062.58,0.004776,121.44,145.43,13.71,159.15,55.0,584.42,14.32,570.1,51.07,754.81,98.12,2790.32,4.894,214.93,No
801,2025-03-08 16:00:00,M04,69.42,4.135,889.08,875.72,0.003824,162.66,177.45,10.0,187.46,55.0,481.64,7.87,473.78,53.29,891.89,115.95,2488.54,5.253,151.64,No
802,2025-03-08 18:00:00,M02,74.98,3.79,890.51,886.7,0.004594,126.03,139.85,22.7,162.55,55.0,487.69,10.0,477.69,53.64,760.63,98.88,2272.34,4.757,176.32,No
803,2025-03-08 20:00:00,M05,65.89,3.891,1053.22,1042.22,0.003336,197.86,219.3,26.79,246.09,55.0,573.22,14.65,558.57,53.03,1042.69,135.55,2779.97,4.977,136.18,No
804,2025-03-08 22:00:00,M03,64.56,4.802,962.64,950.57,0.00328,146.68,163.81,3.01,166.82,55.0,522.82,7.52,515.3,53.53,779.22,101.3,2497.32,4.846,185.33,No
805,2025-03-09 00:00:00,M01,76.15,4.414,1043.69,1039.25,0.00489,103.72,126.56,59.85,186.41,55.0,571.59,13.27,558.32,53.49,655.01,85.15,2597.51,4.652,179.71,Yes
806,2025-03-09 02:00:00,M01,73.39,4.663,1089.09,1074.57,0.004481,118.74,135.63,4.47,140.1,55.0,591.01,14.43,576.59,52.94,714.37,92.87,2768.74,4.802,246.94,No
807,2025-03-09 04:00:00,M04,77.07,3.608,1041.54,1040.96,0.004906,166.29,186.87,3.22,190.08,56.43,587.46,8.08,579.38,55.63,1026.06,133.39,2639.59,4.556,182.88,No
808,2025-03-09 06:00:00,M01,69.07,4.495,943.1,930.78,0.003824,158.33,170.16,17.51,187.67,55.0,511.93,15.17,496.76,52.67,874.53,113.69,2386.66,4.804,158.82,No
809,2025-03-09 08:00:00,M03,67.63,3.763,1115.46,1099.83,0.003538,175.12,189.38,53.77,243.15,55.0,604.91,11.07,593.84,53.24,935.56,121.62,2815.13,4.741,146.53,Yes
810,2025-03-09 10:00:00,M05,79.48,3.598,1066.79,1062.21,0.005323,115.8,133.06,5.87,138.93,55.0,584.22,8.42,575.8,53.97,741.2,96.36,2576.71,4.475,248.67,No
811,2025-03-09 12:00:00,M01,63.62,4.307,1002.41,982.58,0.003115,183.94,200.33,5.39,205.72,55.0,540.42,7.59,532.83,53.15,942.13,122.48,2657.23,4.987,155.4,No
812,2025-03-09 14:00:00,M01,78.88,4.303,998.06,969.95,0.005347,120.87,148.86,12.53,161.39,55.0,533.47,10.81,522.66,52.37,762.69,99.15,2547.05,4.873,194.31,No
813,2025-03-09 16:00:00,M05,79.26,4.224,1033.66,1018.2,0.005402,78.79,100.86,8.9,109.76,55.0,560.01,10.91,549.1,53.12,523.23,68.02,2527.51,4.603,300.17,No
814,2025-03-09 18:00:00,M03,76.73,4.523,971.92,964.23,0.005007,117.42,139.38,58.49,197.87,55.0,530.33,8.49,521.83,53.69,731.7,95.12,2523.61,4.836,158.24,Yes
815,2025-03-09 20:00:00,M01,68.22,4.593,853.19,849.87,0.003721,161.09,178.41,6.44,184.85,55.0,467.43,6.36,461.07,54.04,880.53,114.47,2208.26,4.789,149.66,No
816,2025-03-09 22:00:00,M05,67.51,4.861,1067.51,1063.43,0.00366,175.94,188.37,12.33,200.71,55.0,584.88,8.2,576.69,54.02,952.06,123.77,2497.82,4.331,172.4,No
817,2025-03-10 00:00:00,M05,70.84,3.664,1062.17,1045.36,0.003956,121.23,145.93,21.48,167.41,55.0,574.95,15.51,559.44,52.67,707.15,91.93,2655.87,4.747,200.5,No
818,2025-03-10 02:00:00,M03,64.88,4.876,792.9,779.38,0.003327,145.84,157.35,8.58,165.94,55.0,428.66,8.87,419.79,52.94,783.26,101.82,2141.07,5.1,151.79,No
819,2025-03-10 04:00:00,M04,66.71,5.047,1045.96,1022.84,0.003578,136.92,152.72,37.85,190.57,55.0,562.56,15.66,546.91,52.29,751.55,97.7,2769.78,5.064,172.19,No
820,2025-03-10 06:00:00,M02,75.55,4.035,1158.08,1144.18,0.004726,128.33,148.63,14.88,163.51,55.0,629.3,9.97,619.33,53.48,795.69,103.44,2801.77,4.524,227.27,No
821,2025-03-10 08:00:00,M01,75.57,3.449,898.51,867.34,0.004632,131.16,159.59,8.89,168.48,55.0,477.04,8.25,468.79,52.17,797.82,103.72,2290.11,4.885,166.95,No
822,2025-03-10 10:00:00,M03,66.23,3.577,993.4,978.77,0.00334,148.25,173.21,14.91,188.11,55.0,538.33,8.36,529.96,53.35,806.8,104.88,2617.65,4.939,169.03,No
823,2025-03-10 12:00:00,M02,75.72,3.992,983.62,1002.5,0.004747,149.93,170.43,16.21,186.64,55.0,551.38,9.79,541.58,55.06,902.99,117.39,2434.56,4.495,174.11,No
824,2025-03-10 14:00:00,M04,74.5,5.106,1149.44,1111.45,0.004729,124.47,151.07,20.43,171.5,55.0,611.3,16.11,595.19,51.78,761.65,99.01,2879.36,4.838,208.23,No
825,2025-03-10 16:00:00,M05,80.3,4.208,1100.89,1086.44,0.005592,103.08,119.11,12.12,131.23,55.0,597.54,12.96,584.59,53.1,677.38,88.06,2783.21,4.761,267.28,No
826,2025-03-10 18:00:00,M01,75.13,3.922,920.94,911.3,0.00464,118.82,138.62,29.19,167.82,55.0,501.22,10.48,490.74,53.29,734.67,95.51,2481.33,5.056,175.46,No
827,2025-03-10 20:00:00,M03,77.82,3.892,1030.79,1021.59,0.005084,125.36,149.2,16.16,165.36,55.0,561.88,9.6,552.28,53.58,792.77,103.06,2591.07,4.692,200.39,No
828,2025-03-10 22:00:00,M02,74.62,3.605,1207.24,1175.13,0.004508,132.31,144.7,12.33,157.03,55.0,646.32,14.47,631.85,52.34,807.87,105.02,2895.13,4.582,241.43,No
829,2025-03-11 00:00:00,M05,77.39,4.594,943.78,935.46,0.005134,138.27,157.78,13.62,171.4,55.0,514.5,8.85,505.65,53.58,861.83,112.04,2385.94,4.719,177.01,No
830,2025-03-11 02:00:00,M02,64.92,4.159,999.0,977.6,0.003251,146.2,165.97,46.36,212.32,55.0,537.68,15.31,522.37,52.29,773.64,100.57,2787.43,5.336,147.62,No
831,2025-03-11 04:00:00,M03,71.33,5.145,1046.22,1012.6,0.004237,106.23,125.88,7.82,133.69,55.0,556.93,10.83,546.1,52.2,630.98,82.03,2650.45,4.853,245.09,No
832,2025-03-11 06:00:00,M03,71.79,4.483,945.1,941.71,0.00421,121.4,135.23,11.89,147.12,55.0,517.94,15.08,502.86,53.21,703.35,91.44,2515.34,5.002,205.09,No
833,2025-03-11 08:00:00,M02,70.66,4.573,1158.69,1150.55,0.004058,150.04,169.79,33.35,203.14,55.0,632.8,16.96,615.85,53.15,844.62,109.8,2960.12,4.807,181.9,No
834,2025-03-11 10:00:00,M04,74.44,4.091,957.46,931.99,0.004557,117.31,136.49,5.06,141.55,55.0,512.6,9.43,503.17,52.55,693.76,90.19,2374.67,4.719,213.28,No
835,2025-03-11 12:00:00,M04,75.49,3.709,874.99,856.15,0.004662,142.22,158.02,9.05,167.07,55.0,470.88,9.12,461.77,52.77,871.9,113.35,2214.62,4.796,165.83,No
836,2025-03-11 14:00:00,M03,74.16,3.807,952.75,931.83,0.004467,120.26,141.38,19.3,160.68,55.0,512.51,13.22,499.28,52.4,727.37,94.56,2413.41,4.834,186.44,No
837,2025-03-11 16:00:00,M04,71.03,3.584,1058.77,1022.01,0.00397,163.41,186.81,6.52,193.33,55.0,562.1,11.29,550.81,52.02,929.32,120.81,2791.99,5.069,170.95,No
838,2025-03-11 18:00:00,M05,67.95,4.61,928.16,922.73,0.003688,136.73,151.92,9.04,160.95,55.0,507.5,10.9,496.6,53.5,749.13,97.39,2295.1,4.622,185.12,No
839,2025-03-11 20:00:00,M02,78.03,4.027,1027.2,1021.65,0.005145,127.58,147.56,14.53,162.09,55.0,561.91,15.88,546.03,53.16,805.83,104.76,2691.49,4.929,202.13,No
840,2025-03-11 22:00:00,M03,73.92,4.629,1050.63,1030.68,0.00456,147.03,170.55,17.35,187.9,55.0,566.87,11.85,555.02,52.83,867.77,112.81,2604.69,4.693,177.23,No
841,2025-03-12 00:00:00,M01,66.4,4.261,891.2,877.53,0.003443,152.26,175.86,2.99,178.85,55.0,482.64,4.8,477.84,53.62,811.24,105.46,2295.99,4.805,160.31,No
842,2025-03-12 02:00:00,M04,70.93,4.068,949.27,936.33,0.004026,150.03,167.41,25.34,192.75,55.0,514.98,11.19,503.79,53.07,843.4,109.64,2468.57,4.9,156.82,No
843,2025-03-12 04:00:00,M03,62.41,3.674,1031.41,1018.96,0.002912,201.67,223.96,10.56,234.52,55.0,560.43,13.43,547.0,53.03,987.02,128.31,2757.42,5.041,139.95,No
844,2025-03-12 06:00:00,M02,72.19,4.336,1063.22,1030.08,0.004249,142.64,159.67,14.23,173.9,55.0,566.54,11.88,554.66,52.17,820.15,106.62,2690.02,4.85,191.37,No
845,2025-03-12 08:00:00,M01,70.91,4.102,951.51,942.81,0.004027,164.91,186.18,2.02,188.2,55.0,518.55,7.06,511.49,53.76,924.79,120.22,2517.95,4.923,163.07,No
846,2025-03-12 10:00:00,M05,68.84,4.606,1013.66,984.16,0.003807,168.27,183.32,10.66,193.98,55.0,541.29,10.25,531.03,52.39,934.17,121.44,2602.95,4.902,164.26,No
847,2025-03-12 12:00:00,M02,80.72,3.878,974.45,967.8,0.005604,108.12,120.03,4.25,124.28,55.0,532.29,15.61,516.67,53.02,726.67,94.47,2508.19,4.854,249.45,No
848,2025-03-12 14:00:00,M04,65.64,4.477,1065.51,1035.91,0.003375,182.86,202.99,38.75,241.74,55.0,569.75,9.67,560.08,52.56,969.72,126.06,2777.47,4.959,139.01,No
849,2025-03-12 16:00:00,M01,75.89,4.938,1046.75,1014.72,0.004934,95.48,117.0,8.04,125.04,55.0,558.09,7.21,550.89,52.63,576.81,74.98,2622.15,4.76,264.34,No
850,2025-03-12 18:00:00,M05,84.03,4.323,966.39,951.57,0.006354,88.75,109.57,29.06,138.63,55.0,523.36,15.17,508.19,52.59,630.36,81.95,2469.82,4.86,219.95,No
851,2025-03-12 20:00:00,M01,77.92,4.553,1043.06,1026.78,0.005221,92.65,107.38,12.13,119.51,55.0,564.73,13.58,551.15,52.84,595.32,77.39,2599.64,4.717,276.71,No
852,2025-03-12 22:00:00,M01,71.83,4.457,962.87,949.62,0.004212,134.29,142.4,26.64,169.04,55.0,522.29,6.79,515.5,53.54,770.7,100.19,2560.13,4.966,182.98,No
853,2025-03-13 00:00:00,M05,65.76,5.054,1041.16,1014.39,0.003458,188.4,209.9,1.32,211.22,55.0,557.92,11.25,546.66,52.51,997.02,129.61,2760.75,5.05,155.29,No
854,2025-03-13 02:00:00,M05,64.51,4.367,1042.42,1029.32,0.003225,175.65,199.48,5.16,204.64,55.0,566.12,11.66,554.46,53.19,902.3,117.3,2712.67,4.892,162.56,No
855,2025-03-13 04:00:00,M01,69.74,4.515,1213.39,1199.52,0.003919,96.36,106.78,25.27,132.05,55.0,659.73,13.88,645.85,53.23,558.22,72.57,2941.81,4.555,293.47,No
856,2025-03-13 06:00:00,M03,68.22,4.184,969.74,968.76,0.003669,132.98,149.76,31.94,181.7,55.0,532.82,8.48,524.34,54.07,736.06,95.69,2680.32,5.112,173.14,No
857,2025-03-13 08:00:00,M04,68.04,3.852,987.29,974.67,0.003603,169.58,183.83,11.28,195.11,55.0,536.07,10.66,525.41,53.22,918.87,119.45,2690.25,5.12,161.57,No
858,2025-03-13 10:00:00,M05,70.21,3.656,941.75,920.85,0.003866,136.11,155.1,6.88,161.98,55.0,506.47,7.33,499.14,53.0,775.29,100.79,2344.96,4.698,184.89,No
859,2025-03-13 12:00:00,M02,71.44,4.77,907.05,878.78,0.0042,149.12,172.47,3.17,175.64,55.0,483.33,9.17,474.16,52.28,853.59,110.97,2408.58,5.08,161.97,No
860,2025-03-13 14:00:00,M03,74.67,3.746,958.92,926.93,0.004538,104.84,121.91,1.52,123.43,55.0,509.81,7.45,502.36,52.39,636.02,82.68,2511.59,5.0,244.2,No
861,2025-03-13 16:00:00,M04,65.19,4.536,1059.86,1048.07,0.003326,179.13,195.1,1.89,196.99,55.0,576.44,11.27,565.17,53.32,917.14,119.23,2776.23,4.912,172.14,No
862,2025-03-13 18:00:00,M04,68.25,4.387,1066.37,1060.53,0.003698,162.14,181.71,13.59,195.3,55.0,583.29,11.33,571.95,53.64,881.66,114.62,2742.76,4.795,175.71,No
863,2025-03-13 20:00:00,M04,71.12,4.613,1026.61,1000.25,0.00413,151.73,161.23,12.92,174.15,55.0,550.13,7.97,542.16,52.81,867.43,112.77,2581.83,4.762,186.79,No
864,2025-03-13 22:00:00,M03,70.92,3.968,973.38,961.76,0.004011,129.03,150.38,3.11,153.49,55.0,528.97,10.89,518.08,53.22,735.35,95.6,2524.32,4.872,202.53,No
865,2025-03-14 00:00:00,M01,82.1,3.844,955.6,939.26,0.005862,106.78,129.01,45.16,174.17,55.0,516.6,13.21,503.39,52.68,712.94,92.68,2367.97,4.704,173.41,Yes
866,2025-03-14 02:00:00,M05,73.28,4.37,917.49,911.63,0.004419,154.09,172.11,8.6,180.71,55.0,501.4,10.18,491.22,53.54,901.37,117.18,2372.13,4.829,163.1,No
867,2025-03-14 04:00:00,M05,63.13,4.068,949.88,945.5,0.003032,130.32,146.57,1.22,147.78,55.0,520.03,9.84,510.18,53.71,678.61,88.22,2382.06,4.669,207.14,No
868,2025-03-14 06:00:00,M04,74.3,3.646,883.44,846.16,0.004464,127.89,144.76,15.79,160.55,55.0,465.39,11.12,454.27,51.42,769.68,100.06,2331.22,5.132,169.77,No
869,2025-03-14 08:00:00,M01,75.0,5.072,1122.21,1119.27,0.004807,89.55,106.44,13.92,120.36,55.0,615.6,14.53,601.07,53.56,567.79,73.81,2907.77,4.838,299.65,No
870,2025-03-14 10:00:00,M01,71.31,3.844,1165.34,1151.39,0.004048,124.0,141.77,16.68,158.45,55.0,633.26,13.69,619.57,53.17,720.49,93.66,2880.58,4.649,234.61,No
871,2025-03-14 12:00:00,M04,65.33,3.753,825.77,808.12,0.003252,156.24,167.99,19.42,187.42,55.0,444.47,5.65,438.81,53.14,832.18,108.18,2155.56,4.912,140.48,No
872,2025-03-14 14:00:00,M01,81.67,4.091,1026.03,1004.44,0.005829,96.41,116.06,33.5,149.56,55.0,552.44,13.3,539.15,52.55,643.23,83.62,2686.76,4.983,216.29,Yes
873,2025-03-14 16:00:00,M05,66.12,4.764,1024.54,1009.56,0.003468,171.73,188.26,32.3,220.56,55.0,555.26,6.29,548.97,53.58,905.59,117.73,2615.99,4.765,149.34,No
874,2025-03-14 18:00:00,M02,75.63,3.225,1018.79,997.35,0.004605,137.98,156.06,7.85,163.91,55.0,548.54,7.1,541.45,53.15,847.48,110.17,2374.1,4.385,198.19,No
875,2025-03-14 20:00:00,M04,73.1,4.726,946.65,921.81,0.004446,132.02,147.71,19.12,166.83,55.0,506.99,12.41,494.59,52.25,775.92,100.87,2584.83,5.226,177.88,No
876,2025-03-14 22:00:00,M05,75.3,3.79,1092.03,1066.37,0.004646,133.0,152.52,3.41,155.93,55.0,586.5,9.43,577.08,52.84,798.96,103.86,2849.31,4.937,222.06,No
877,2025-03-15 00:00:00,M02,81.39,4.319,1036.94,1008.45,0.005821,83.4,106.72,4.31,111.02,55.0,554.65,15.92,538.73,51.95,556.14,72.3,2655.6,4.929,291.14,No
878,2025-03-15 02:00:00,M02,75.09,3.896,1093.07,1094.34,0.004629,139.75,158.58,16.57,175.15,55.0,601.89,9.84,592.05,54.16,841.65,109.41,2815.29,4.755,202.82,No
879,2025-03-15 04:00:00,M03,68.93,5.096,933.62,920.25,0.003883,81.85,93.3,3.88,97.18,55.0,506.14,9.71,496.42,53.17,475.0,61.75,2319.74,4.673,306.49,No
880,2025-03-15 06:00:00,M03,78.08,4.256,875.51,886.05,0.005195,131.35,149.37,12.85,162.21,55.0,487.33,9.64,477.69,54.56,827.06,107.52,2152.22,4.506,176.69,No
881,2025-03-15 08:00:00,M02,68.53,3.881,1039.14,1028.18,0.00367,182.24,201.08,17.13,218.2,55.0,565.5,14.56,550.94,53.02,999.46,129.93,2700.54,4.902,151.5,No
882,2025-03-15 10:00:00,M03,72.9,4.065,913.34,906.09,0.004314,144.56,162.34,29.74,192.09,55.0,498.35,12.5,485.85,53.2,848.83,110.35,2377.99,4.894,151.76,No
883,2025-03-15 12:00:00,M05,64.89,4.24,1094.91,1064.54,0.003256,225.9,240.83,3.16,244.0,55.0,585.5,9.31,576.19,52.62,1161.35,150.97,2860.35,4.964,141.69,No
884,2025-03-15 14:00:00,M03,66.32,4.28,808.6,794.36,0.003436,125.35,143.16,23.88,167.05,55.0,436.9,6.91,429.99,53.18,681.1,88.54,2134.9,4.965,154.44,Yes
885,2025-03-15 16:00:00,M01,72.28,4.397,957.83,944.3,0.004271,146.54,167.91,11.35,179.25,55.0,519.36,10.2,509.16,53.16,843.33,109.63,2597.64,5.102,170.43,No
886,2025-03-15 18:00:00,M02,74.02,4.199,944.57,923.18,0.004509,128.02,144.84,28.45,173.28,55.0,507.75,15.48,492.26,52.12,762.12,99.08,2441.82,4.96,170.45,No
887,2025-03-15 20:00:00,M02,62.64,3.58,970.09,950.12,0.002927,200.05,223.56,12.54,236.1,55.0,522.57,10.13,512.44,52.82,992.31,129.0,2549.74,4.976,130.23,No
888,2025-03-15 22:00:00,M01,74.74,4.047,1023.5,1013.31,0.004597,104.21,119.61,59.1,178.7,55.0,557.32,11.91,545.4,53.29,633.86,82.4,2728.33,5.002,183.12,No
889,2025-03-16 00:00:00,M01,67.49,4.473,1035.66,1025.59,0.00361,165.35,179.23,14.04,193.27,55.0,564.08,9.12,554.96,53.58,894.41,116.27,2604.83,4.694,172.29,No
890,2025-03-16 02:00:00,M04,79.04,3.899,1057.58,1024.75,0.0053,111.95,129.02,16.57,145.59,55.0,563.61,11.67,551.94,52.19,719.32,93.51,2668.14,4.834,227.47,No
891,2025-03-16 04:00:00,M02,70.06,4.503,1067.95,1055.57,0.003963,129.92,139.79,9.36,149.15,55.0,580.56,11.61,568.96,53.28,750.48,97.56,2702.77,4.75,228.88,No
892,2025-03-16 06:00:00,M05,65.82,4.214,984.56,976.33,0.003366,166.91,184.87,16.57,201.44,55.0,536.98,8.57,528.41,53.67,888.33,115.48,2496.84,4.725,157.39,No
893,2025-03-16 08:00:00,M02,72.42,4.102,1189.78,1163.51,0.004248,110.09,126.77,27.78,154.54,55.0,639.93,15.83,624.1,52.46,656.82,85.39,2940.78,4.712,242.3,No
894,2025-03-16 10:00:00,M01,66.96,4.737,1124.84,1098.63,0.003573,150.32,171.07,12.18,183.25,55.0,604.24,9.93,594.31,52.84,819.15,106.49,2826.63,4.756,194.59,No
895,2025-03-16 12:00:00,M04,78.98,3.418,971.92,962.49,0.005199,123.03,134.19,28.09,162.28,55.0,529.37,14.79,514.58,52.95,786.22,102.21,2563.98,4.983,190.26,No
896,2025-03-16 14:00:00,M05,72.0,3.896,987.68,942.37,0.004156,154.28,175.34,12.67,188.01,55.0,518.3,10.45,507.85,51.42,892.04,115.97,2538.63,4.999,162.07,No
897,2025-03-16 16:00:00,M02,71.17,4.755,970.03,955.5,0.004157,150.37,168.99,3.18,172.16,55.0,525.52,8.75,516.77,53.27,843.13,109.61,2481.73,4.802,180.1,No
898,2025-03-16 18:00:00,M01,75.25,5.024,1032.7,1037.46,0.004841,132.11,156.46,2.15,158.6,55.0,570.6,4.54,566.06,54.81,796.61,103.56,2659.34,4.698,214.14,No
899,2025-03-16 20:00:00,M01,66.47,5.229,912.53,870.41,0.003569,179.46,196.78,18.24,215.03,55.0,478.72,10.03,468.69,51.36,951.61,123.71,2381.71,5.082,130.78,No
900,2025-03-16 22:00:00,M03,64.91,4.223,928.94,924.18,0.003257,159.17,178.54,11.2,189.74,55.0,508.3,9.68,498.62,53.68,828.14,107.66,2353.46,4.72,157.67,No
901,2025-03-17 00:00:00,M03,74.25,4.406,804.94,798.12,0.004577,129.5,150.04,21.19,171.23,55.0,438.97,8.96,430.01,53.42,785.59,102.13,2294.37,5.336,150.68,No
902,2025-03-17 02:00:00,M02,65.95,4.568,964.12,933.02,0.003424,189.59,199.45,21.56,221.01,55.0,513.16,11.61,501.55,52.02,997.37,129.66,2541.83,5.068,136.16,No
903,2025-03-17 04:00:00,M01,65.95,4.774,1095.83,1086.24,0.003448,134.19,156.63,2.13,158.76,55.0,597.43,9.79,587.64,53.62,723.44,94.05,2782.36,4.735,222.08,No
904,2025-03-17 06:00:00,M03,76.6,4.341,986.31,983.37,0.004954,93.32,110.8,6.36,117.16,55.0,540.85,11.28,529.57,53.69,592.6,77.04,2453.99,4.634,271.2,No
905,2025-03-17 08:00:00,M05,74.89,4.617,991.35,962.48,0.004714,97.18,110.09,4.69,114.78,55.0,529.36,7.74,521.62,52.62,600.33,78.04,2360.16,4.525,272.68,No
906,2025-03-17 10:00:00,M04,65.1,4.407,1025.03,1000.96,0.003301,130.87,148.57,13.15,161.72,55.0,550.53,12.83,537.7,52.46,701.88,91.24,2565.83,4.772,199.49,No
907,2025-03-17 12:00:00,M03,68.59,4.435,909.8,896.44,0.003751,129.98,152.67,8.75,161.42,55.0,493.04,11.25,481.79,52.96,735.55,95.62,2269.41,4.71,179.08,No
908,2025-03-17 14:00:00,M01,67.03,3.787,1002.28,999.0,0.003465,152.17,168.8,1.88,170.68,55.0,549.45,10.59,538.86,53.76,804.7,104.61,2615.82,4.854,189.43,No
909,2025-03-17 16:00:00,M02,81.77,4.052,1080.13,1056.91,0.005841,116.65,135.07,41.59,176.66,55.0,581.3,16.61,564.69,52.28,764.47,99.38,2771.04,4.907,191.79,Yes
